movie_id,title,combined
8467,Dumb and Dumber,"lloyd and harry are two men whose stupidity is really indescribable. when mary, a beautiful woman, loses an important suitcase with money before she leaves for aspen, the two friends (who have found the suitcase) decide to return it to her. after some ""adventures"" they finally get to aspen where, using the lost money they live it up and fight for mary's heart. jimcarrey jeffdaniels laurenholly bobbyfarrelly comedy"
639,When Harry Met Sally...,"during their travels from chicago to new york, harry and sally will debate whether or not sex ruins a perfect relationship between a man and a woman. eleven years and later, they're still no closer to finding the answer. megryan billycrystal carriefisher robreiner comedy romance drama"
24226,The Verdict,"frank galvin is a down-on-his luck lawyer, reduced to drinking and ambulance chasing. former associate mickey morrissey reminds him of his obligations in a medical malpractice suit that he himself served to galvin on a silver platter: all parties willing to settle out of court. blundering his way through the preliminaries, he suddenly realizes that perhaps after all the case should go to court; to punish the guilty, to get a decent settlement for his clients, and to restore his standing as a lawyer. paulnewman charlotterampling jackwarden sidneylumet drama"
9285,Road Trip,four friends take off on an 1800 mile road trip to retrieve an illicit tape mistakenly mailed to a girl friend. breckinmeyer seannwilliamscott amysmart toddphillips comedy adventure
14709,Varsity Blues,"in small-town texas, high school football is a religion, 17-year-old schoolboys carry the hopes of an entire community onto the gridiron every friday night. when star quarterback lance harbor suffers an injury, the coyotes are forced to regroup under the questionable leadership of john moxon, a second-string quarterback with a slightly irreverent approach to the game. jamesvanderbeek amysmart jonvoight brianrobbins comedy drama romance"
74643,The Artist,"hollywood, 1927: as silent movie star george valentin wonders if the arrival of talking pictures will cause him to fade into oblivion, he sparks with peppy miller, a young dancer set for a big break. jeandujardin bérénicebejo johngoodman michelhazanavicius drama comedy romance"
13788,The Unborn,a young woman fights the spirit that is slowly taking possession of her. odetteannable garyoldman meagangood davids.goyer horror thriller mystery
83666,Moonrise Kingdom,"set on an island off the coast of new england in the summer of 1965, moonrise kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. as various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle. brucewillis edwardnorton jaredgilman wesanderson comedy drama romance"
10781,The Texas Chainsaw Massacre: The Beginning,"chrissie and her friends set out on a road trip for a final fling before one is shipped off to vietnam. along the way, bikers harass the foursome and cause an accident that throws chrissie from the vehicle. the lawman who arrives on the scene kills one of the bikers and brings chrissie's friends to the hewitt homestead, where young leatherface is learning the tools of terror. jordanabrewster taylorhandley diorabaird jonathanliebesman horror"
318850,The Young Messiah,"tells the story of jesus christ at age seven as he and his family depart egypt to return home to nazareth. told from his childhood perspective, it follows young jesus as he grows into his religious identity. adamgreaves-neal saralazzaro vincentwalsh cyrusnowrasteh drama"
13908,The Master of Disguise,"a sweet-natured italian waiter named pistachio disguisey at his father fabbrizio's restaurant, who happens to be a member of a family with supernatural skills of disguise. but moments later the patriarch of the disguisey family is kidnapped fabbrizio's former arch-enemy, devlin bowman, a criminal mastermind in an attempt to steal the world's most precious treasures from around the world. and it's up to pistachio to track down bowman and save his family before bowman kills them! danacarvey brentspiner jenniferesposito perryandelinblake comedy family"
1417,Pan's Labyrinth,"living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. if she wishes to return to her real father, ofelia must complete three terrifying tasks. ivanabaquero maribelverdú sergilópez guillermodeltoro fantasy drama war"
39180,See Spot Run,"a drug sniffing agent canine is a target for an assassin boss so the fbi calls witness protection to send him somewhere else. meanwhile a single mom puts her 6 year old boy james in the care of her irresponsible, mailman, neighbor, gordon, when the babysitter bails on her. meanwhile, an assassin mob boss hires 2 goons to kill agent 11. but when 11 escapes from the van when they tried to kill him, he hides in gordon's mailtruck that james is in too. and guess what they name him. spot. michaelclarkeduncan davidarquette lesliebibb johnwhitesell action comedy family"
